node_id,node_type,label,source_resource,evidence_class
Compound:2-propanol,Compound,2-propanol,SKiD,real_evidence
Compound:2-Heptanone,Compound,2-Heptanone,SKiD,real_evidence
Compound:2-Octanone,Compound,2-Octanone,SKiD,real_evidence
Compound:2-Pentanone,Compound,2-Pentanone,SKiD,real_evidence
Compound:4-methoxybenzyl_alcohol,Compound,4-methoxybenzyl alcohol,SKiD,real_evidence
Compound:2-Pentanol,Compound,2-Pentanol,SKiD,real_evidence
Compound:cyclohexanone,Compound,cyclohexanone,SKiD,real_evidence
Compound:benzyl_alcohol,Compound,benzyl alcohol,SKiD,real_evidence
Compound:2-Hexanone,Compound,2-Hexanone,SKiD,real_evidence
Compound:4-methoxyphenylacetone,Compound,4-methoxyphenylacetone,SKiD,real_evidence
Compound:benzaldehyde,Compound,benzaldehyde,SKiD,real_evidence
Compound:2-butanol,Compound,2-butanol,SKiD,real_evidence
Compound:tert-butyl_acetoacetate,Compound,tert-butyl acetoacetate,SKiD,real_evidence
Compound:Butyraldehyde,Compound,Butyraldehyde,SKiD,real_evidence
Compound:NADPH,Compound,NADPH,SKiD,real_evidence
Compound:acetoacetyl-CoA,Compound,acetoacetyl-CoA,SKiD,real_evidence
Compound:L-threonine,Compound,L-threonine,SKiD,real_evidence
Compound:L-serine,Compound,L-serine,SKiD,real_evidence
Compound:NADP+,Compound,NADP+,SKiD,real_evidence
Compound:D-glucose,Compound,D-glucose,SKiD,real_evidence
Compound:(R)-indanol,Compound,(R)-indanol,SKiD,real_evidence
Compound:alpha-tetralone,Compound,alpha-tetralone,SKiD,real_evidence
Compound:D-fucose,Compound,D-fucose,SKiD,real_evidence
Compound:D-xylose,Compound,D-xylose,SKiD,real_evidence
Compound:2-deoxy-D-glucose,Compound,2-deoxy-D-glucose,SKiD,real_evidence
"Compound:phenyl-1,2-propanedione",Compound,"phenyl-1,2-propanedione",SKiD,real_evidence
Compound:D-talose,Compound,D-talose,SKiD,real_evidence
Compound:D-galactosamine,Compound,D-galactosamine,SKiD,real_evidence
Compound:D-glucosamine,Compound,D-glucosamine,SKiD,real_evidence
Compound:L-fucose,Compound,L-fucose,SKiD,real_evidence
Compound:cellobiose,Compound,cellobiose,SKiD,real_evidence
Compound:1-Acenaphthenol,Compound,1-Acenaphthenol,SKiD,real_evidence
Compound:cis-benzene_dihydrodiol,Compound,cis-benzene dihydrodiol,SKiD,real_evidence
Compound:isatin,Compound,isatin,SKiD,real_evidence
Compound:cortisol,Compound,cortisol,SKiD,real_evidence
Compound:chenodeoxycholic_acid,Compound,chenodeoxycholic acid,SKiD,real_evidence
Compound:(R)-4-dehydropantoate,Compound,(R)-4-dehydropantoate,SKiD,real_evidence
Compound:2-dehydropantoate,Compound,2-dehydropantoate,SKiD,real_evidence
Compound:(R)-pantoate,Compound,(R)-pantoate,SKiD,real_evidence
Compound:myo-inositol,Compound,myo-inositol,SKiD,real_evidence
Compound:2-hydroxyacetophenone,Compound,2-hydroxyacetophenone,SKiD,real_evidence
Compound:testosterone,Compound,testosterone,SKiD,real_evidence
Compound:estrone,Compound,estrone,SKiD,real_evidence
Compound:prostaglandin_E2,Compound,prostaglandin E2,SKiD,real_evidence
Compound:acetone,Compound,acetone,SKiD,real_evidence
"Compound:9,10-phenanthrenequinone",Compound,"9,10-phenanthrenequinone",SKiD,real_evidence
Compound:p-toluquinone,Compound,p-toluquinone,SKiD,real_evidence
Compound:4-nitrobenzaldehyde,Compound,4-nitrobenzaldehyde,SKiD,real_evidence
Compound:menadione,Compound,menadione,SKiD,real_evidence
"Compound:1,4-Naphthoquinone",Compound,"1,4-Naphthoquinone",SKiD,real_evidence
Compound:3-glutathionyl-hexanal,Compound,3-glutathionyl-hexanal,SKiD,real_evidence
Compound:daunorubicin,Compound,daunorubicin,SKiD,real_evidence
Compound:S-nitrosoglutathione,Compound,S-nitrosoglutathione,SKiD,real_evidence
Compound:3-glutathionyl-nonanal,Compound,3-glutathionyl-nonanal,SKiD,real_evidence
Compound:glutathionyl-nonanal,Compound,glutathionyl-nonanal,SKiD,real_evidence
Compound:3-glutathionyl-propanal,Compound,3-glutathionyl-propanal,SKiD,real_evidence
"Compound:1-(3-methyl-1,4-dioxidoquinoxalin-2-yl)ethanone",Compound,"1-(3-methyl-1,4-dioxidoquinoxalin-2-yl)ethanone",SKiD,real_evidence
Compound:1-(3-methyl-4-oxidoquinoxalin-2-yl)ethanone,Compound,1-(3-methyl-4-oxidoquinoxalin-2-yl)ethanone,SKiD,real_evidence
Compound:methylglyoxal,Compound,methylglyoxal,SKiD,real_evidence
"Compound:2,3-Pentanedione",Compound,"2,3-Pentanedione",SKiD,real_evidence
Compound:ethyl_2-methylacetoacetate,Compound,ethyl 2-methylacetoacetate,SKiD,real_evidence
Compound:ethyl_2-oxo-4-phenylbutyrate,Compound,ethyl 2-oxo-4-phenylbutyrate,SKiD,real_evidence
"Compound:2,2,2-trifluoroacetophenone",Compound,"2,2,2-trifluoroacetophenone",SKiD,real_evidence
Compound:ethyl_4-chloro-3-oxobutanoate,Compound,ethyl 4-chloro-3-oxobutanoate,SKiD,real_evidence
"Compound:1,2-naphthoquinone",Compound,"1,2-naphthoquinone",SKiD,real_evidence
"Compound:androst-4-ene-3,17-dione",Compound,"androst-4-ene-3,17-dione",SKiD,real_evidence
Compound:4-coumaryl_aldehyde,Compound,4-coumaryl aldehyde,SKiD,real_evidence
Compound:coniferyl_aldehyde,Compound,coniferyl aldehyde,SKiD,real_evidence
Compound:sinapyl_aldehyde,Compound,sinapyl aldehyde,SKiD,real_evidence
Compound:beta-D-glucuronate,Compound,beta-D-glucuronate,SKiD,real_evidence
Compound:beta-D-galacturonate,Compound,beta-D-galacturonate,SKiD,real_evidence
Compound:D-glucuronate,Compound,D-glucuronate,SKiD,real_evidence
Compound:D-Mannuronate,Compound,D-Mannuronate,SKiD,real_evidence
Compound:D-galacturonate,Compound,D-galacturonate,SKiD,real_evidence
Compound:IMP,Compound,IMP,SKiD,real_evidence
Compound:Tropine,Compound,Tropine,SKiD,real_evidence
Compound:tropinone,Compound,tropinone,SKiD,real_evidence
"Compound:5beta-pregnane-3,20-dione",Compound,"5beta-pregnane-3,20-dione",SKiD,real_evidence
Compound:lithocholic_acid,Compound,lithocholic acid,SKiD,real_evidence
Compound:5alpha-androstan-17beta-ol-3-one,Compound,5alpha-androstan-17beta-ol-3-one,SKiD,real_evidence
"Compound:5alpha-androstan-3beta,17beta-diol",Compound,"5alpha-androstan-3beta,17beta-diol",SKiD,real_evidence
"Compound:5alpha-pregnane-3alpha,20alpha-diol",Compound,"5alpha-pregnane-3alpha,20alpha-diol",SKiD,real_evidence
Compound:5beta-androstan-17alpha-ol-3-one,Compound,5beta-androstan-17alpha-ol-3-one,SKiD,real_evidence
"Compound:5beta-pregnane-3alpha,20alpha-diol",Compound,"5beta-pregnane-3alpha,20alpha-diol",SKiD,real_evidence
Compound:5beta-pregnane-20alpha-ol-3-one,Compound,5beta-pregnane-20alpha-ol-3-one,SKiD,real_evidence
Compound:Epitestosterone,Compound,Epitestosterone,SKiD,real_evidence
Compound:5alpha-Androstan-3alpha-ol-17-one,Compound,5alpha-Androstan-3alpha-ol-17-one,SKiD,real_evidence
"Compound:4-androstene-3,17-dione",Compound,"4-androstene-3,17-dione",SKiD,real_evidence
Compound:5alpha-Androstan-17alpha-ol-3-one,Compound,5alpha-Androstan-17alpha-ol-3-one,SKiD,real_evidence
Compound:Pyridine-3-aldehyde,Compound,Pyridine-3-aldehyde,SKiD,real_evidence
Compound:3-Nitrobenzaldehyde,Compound,3-Nitrobenzaldehyde,SKiD,real_evidence
Compound:D-ribose,Compound,D-ribose,SKiD,real_evidence
Compound:Glyoxal,Compound,Glyoxal,SKiD,real_evidence
Compound:D-galactose,Compound,D-galactose,SKiD,real_evidence
Compound:D-arabinose,Compound,D-arabinose,SKiD,real_evidence
Compound:1-Tetradecanol,Compound,1-Tetradecanol,SKiD,real_evidence
Compound:1-butanal,Compound,1-butanal,SKiD,real_evidence
Compound:1-heptanal,Compound,1-heptanal,SKiD,real_evidence
Compound:trans-2-hexen-1-al,Compound,trans-2-hexen-1-al,SKiD,real_evidence
Compound:1-Decanol,Compound,1-Decanol,SKiD,real_evidence
Compound:trans-2-buten-1-al,Compound,trans-2-buten-1-al,SKiD,real_evidence
Compound:1-octanal,Compound,1-octanal,SKiD,real_evidence
Compound:nerol,Compound,nerol,SKiD,real_evidence
Compound:D-lactoaldehyde,Compound,D-lactoaldehyde,SKiD,real_evidence
Compound:1-nonanal,Compound,1-nonanal,SKiD,real_evidence
Compound:3-deoxyglucosone,Compound,3-deoxyglucosone,SKiD,real_evidence
Compound:20alpha-hydroxyprogesterone,Compound,20alpha-hydroxyprogesterone,SKiD,real_evidence
Compound:1-nonanol,Compound,1-nonanol,SKiD,real_evidence
Compound:5alpha-pregnan-20alpha-ol-3-one,Compound,5alpha-pregnan-20alpha-ol-3-one,SKiD,real_evidence
"Compound:5alpha-pregnane-3beta,20alpha-diol",Compound,"5alpha-pregnane-3beta,20alpha-diol",SKiD,real_evidence
Compound:geraniol,Compound,geraniol,SKiD,real_evidence
Compound:1-Dodecanal,Compound,1-Dodecanal,SKiD,real_evidence
"Compound:5-Pregnene-3beta,20alpha-diol",Compound,"5-Pregnene-3beta,20alpha-diol",SKiD,real_evidence
Compound:Pyridine-3-methanol,Compound,Pyridine-3-methanol,SKiD,real_evidence
Compound:trans-2-decen-1-al,Compound,trans-2-decen-1-al,SKiD,real_evidence
Compound:glycolaldehyde,Compound,glycolaldehyde,SKiD,real_evidence
Compound:isocaproaldehyde,Compound,isocaproaldehyde,SKiD,real_evidence
Compound:21-Dehydrocortisol,Compound,21-Dehydrocortisol,SKiD,real_evidence
Compound:1-hexanal,Compound,1-hexanal,SKiD,real_evidence
"Compound:2,3-Hexanedione",Compound,"2,3-Hexanedione",SKiD,real_evidence
Compound:trans-2-nonen-1-al,Compound,trans-2-nonen-1-al,SKiD,real_evidence
Compound:L-idose,Compound,L-idose,SKiD,real_evidence
Compound:5alpha-dihydrotestosterone,Compound,5alpha-dihydrotestosterone,SKiD,real_evidence
Compound:UDP-alpha-D-glucose,Compound,UDP-alpha-D-glucose,SKiD,real_evidence
Compound:L-quinate,Compound,L-quinate,SKiD,real_evidence
Compound:shikimate,Compound,shikimate,SKiD,real_evidence
Compound:1-deoxy-D-xylulose_5-phosphate,Compound,1-deoxy-D-xylulose 5-phosphate,SKiD,real_evidence
Compound:2-(2-hydroxyethylthio)ethanesulfonate,Compound,2-(2-hydroxyethylthio)ethanesulfonate,SKiD,real_evidence
Compound:pyruvate,Compound,pyruvate,SKiD,real_evidence
Compound:(S)-lactate,Compound,(S)-lactate,SKiD,real_evidence
Compound:3-acetylpyridine_adenine_dinucleotide,Compound,3-acetylpyridine adenine dinucleotide,SKiD,real_evidence
Compound:nicotinamide_cytosine_dinucleotide,Compound,nicotinamide cytosine dinucleotide,SKiD,real_evidence
Compound:phenylpyruvate,Compound,phenylpyruvate,SKiD,real_evidence
Compound:2-oxoisovalerate,Compound,2-oxoisovalerate,SKiD,real_evidence
Compound:2-oxocaproate,Compound,2-oxocaproate,SKiD,real_evidence
Compound:Hydroxypyruvate,Compound,Hydroxypyruvate,SKiD,real_evidence
Compound:2-oxoisocaproate,Compound,2-oxoisocaproate,SKiD,real_evidence
Compound:2-oxobutyrate,Compound,2-oxobutyrate,SKiD,real_evidence
Compound:2-oxovalerate,Compound,2-oxovalerate,SKiD,real_evidence
Compound:glyoxylate,Compound,glyoxylate,SKiD,real_evidence
Compound:oxaloacetate,Compound,oxaloacetate,SKiD,real_evidence
Compound:homoisocitrate,Compound,homoisocitrate,SKiD,real_evidence
Compound:3-isopropylmalate,Compound,3-isopropylmalate,SKiD,real_evidence
Compound:isocitrate,Compound,isocitrate,SKiD,real_evidence
Compound:levulinic_acid,Compound,levulinic acid,SKiD,real_evidence
Compound:acetoacetate,Compound,acetoacetate,SKiD,real_evidence
Compound:D-3-hydroxybutyrate,Compound,D-3-hydroxybutyrate,SKiD,real_evidence
Compound:3-hydroxypropanoic_acid,Compound,3-hydroxypropanoic acid,SKiD,real_evidence
Compound:(R)-3-hydroxyisobutyrate,Compound,(R)-3-hydroxyisobutyrate,SKiD,real_evidence
Compound:(S)-3-hydroxyisobutyrate,Compound,(S)-3-hydroxyisobutyrate,SKiD,real_evidence
Compound:isethionate,Compound,isethionate,SKiD,real_evidence
Compound:perakine,Compound,perakine,SKiD,real_evidence
Compound:UDP-alpha-D-glucuronate,Compound,UDP-alpha-D-glucuronate,SKiD,real_evidence
Compound:(S)-ureidoglycolate,Compound,(S)-ureidoglycolate,SKiD,real_evidence
Compound:beta-D-glucose,Compound,beta-D-glucose,SKiD,real_evidence
Compound:6-hydroxycyclohex-1-ene-1-carbonyl-CoA,Compound,6-hydroxycyclohex-1-ene-1-carbonyl-CoA,SKiD,real_evidence
Compound:(S)-malate,Compound,(S)-malate,SKiD,real_evidence
Compound:malate,Compound,malate,SKiD,real_evidence
Compound:reduced_acetylpyridine_adenine_dinucleotide,Compound,reduced acetylpyridine adenine dinucleotide,SKiD,real_evidence
Compound:acetylpyridine_adenine_dinucleotide,Compound,acetylpyridine adenine dinucleotide,SKiD,real_evidence
Compound:alpha-ketomalonate,Compound,alpha-ketomalonate,SKiD,real_evidence
Compound:L-epi-2-inosose,Compound,L-epi-2-inosose,SKiD,real_evidence
Compound:scyllo-Inositol,Compound,scyllo-Inositol,SKiD,real_evidence
Compound:2-hydroxy-3-oxopropane-1-sulfonate,Compound,2-hydroxy-3-oxopropane-1-sulfonate,SKiD,real_evidence
Compound:(S)-3-sulfolactaldehyde,Compound,(S)-3-sulfolactaldehyde,SKiD,real_evidence
Compound:2-oxoglutarate,Compound,2-oxoglutarate,SKiD,real_evidence
Compound:2-chloro-1-phenyl-1-propanone,Compound,2-chloro-1-phenyl-1-propanone,SKiD,real_evidence
"Compound:1,2-indanedione",Compound,"1,2-indanedione",SKiD,real_evidence
Compound:6-phosphono-D-gluconate,Compound,6-phosphono-D-gluconate,SKiD,real_evidence
"Compound:6,7-dideoxy-7-phosphono-D-glucoheptonate",Compound,"6,7-dideoxy-7-phosphono-D-glucoheptonate",SKiD,real_evidence
Compound:6-phospho-D-gluconate,Compound,6-phospho-D-gluconate,SKiD,real_evidence
Compound:D-glucose_6-phosphate,Compound,D-glucose 6-phosphate,SKiD,real_evidence
Compound:(R)-pulegone,Compound,(R)-pulegone,SKiD,real_evidence
Compound:(S)-pulegone,Compound,(S)-pulegone,SKiD,real_evidence
Compound:17beta-estradiol,Compound,17beta-estradiol,SKiD,real_evidence
"Compound:5-androstene-3beta,17beta-diol",Compound,"5-androstene-3beta,17beta-diol",SKiD,real_evidence
"Compound:(2S,3S)-butane-2,3-diol",Compound,"(2S,3S)-butane-2,3-diol",SKiD,real_evidence
Compound:glycerone_phosphate,Compound,glycerone phosphate,SKiD,real_evidence
"Compound:(2R,3S)-3-isopropylmalate",Compound,"(2R,3S)-3-isopropylmalate",SKiD,real_evidence
Compound:3-(2'-methylthio)ethylmalate,Compound,3-(2'-methylthio)ethylmalate,SKiD,real_evidence
Compound:(S)-2-acetolactate,Compound,(S)-2-acetolactate,SKiD,real_evidence
Compound:(2S)-2-acetolactate,Compound,(2S)-2-acetolactate,SKiD,real_evidence
Compound:(S)-1-phenylethanol,Compound,(S)-1-phenylethanol,SKiD,real_evidence
Compound:(R)-1-phenylethanol,Compound,(R)-1-phenylethanol,SKiD,real_evidence
Compound:acetylpyridine,Compound,acetylpyridine,SKiD,real_evidence
Compound:Thionicotinamide,Compound,Thionicotinamide,SKiD,real_evidence
Compound:pyridinealdehyde_adenine_dinucleotide,Compound,pyridinealdehyde adenine dinucleotide,SKiD,real_evidence
Compound:3-phosphooxypyruvate,Compound,3-phosphooxypyruvate,SKiD,real_evidence
Compound:3-phospho-D-glycerate,Compound,3-phospho-D-glycerate,SKiD,real_evidence
Compound:L-lactate,Compound,L-lactate,SKiD,real_evidence
Compound:pyridoxine,Compound,pyridoxine,SKiD,real_evidence
Compound:methanol,Compound,methanol,SKiD,real_evidence
Compound:diethylene_glycol,Compound,diethylene glycol,SKiD,real_evidence
"Compound:(R)-1,2-Propanediol",Compound,"(R)-1,2-Propanediol",SKiD,real_evidence
"Compound:pentane-1,4-diol",Compound,"pentane-1,4-diol",SKiD,real_evidence
"Compound:pentane-1,5-diol",Compound,"pentane-1,5-diol",SKiD,real_evidence
Compound:hexan-1-ol,Compound,hexan-1-ol,SKiD,real_evidence
"Compound:hexane-1,6-diol",Compound,"hexane-1,6-diol",SKiD,real_evidence
"Compound:Butane-1,4-diol",Compound,"Butane-1,4-diol",SKiD,real_evidence
"Compound:2,2'-sulfanediyldi(ethan-1-ol)",Compound,"2,2'-sulfanediyldi(ethan-1-ol)",SKiD,real_evidence
Compound:L-2-hydroxy_octanoate,Compound,L-2-hydroxy octanoate,SKiD,real_evidence
Compound:L-2-hydroxy_palmitate,Compound,L-2-hydroxy palmitate,SKiD,real_evidence
Compound:glycolate,Compound,glycolate,SKiD,real_evidence
Compound:2-oxo-octanoate,Compound,2-oxo-octanoate,SKiD,real_evidence
Compound:flavin,Compound,flavin,SKiD,real_evidence
Compound:glycerate,Compound,glycerate,SKiD,real_evidence
Compound:2-hydroxybutanoate,Compound,2-hydroxybutanoate,SKiD,real_evidence
Compound:2-hydroxypentanoate,Compound,2-hydroxypentanoate,SKiD,real_evidence
Compound:(S)-mandelic_acid,Compound,(S)-mandelic acid,SKiD,real_evidence
Compound:4-cyclopentylphenol,Compound,4-cyclopentylphenol,SKiD,real_evidence
Compound:2-amino-p-cresol,Compound,2-amino-p-cresol,SKiD,real_evidence
Compound:creosol,Compound,creosol,SKiD,real_evidence
Compound:4-Ethylphenol,Compound,4-Ethylphenol,SKiD,real_evidence
Compound:Vanillyl_alcohol,Compound,Vanillyl alcohol,SKiD,real_evidence
Compound:eugenol,Compound,eugenol,SKiD,real_evidence
Compound:chavicol,Compound,chavicol,SKiD,real_evidence
Compound:4-(Methoxymethyl)phenol,Compound,4-(Methoxymethyl)phenol,SKiD,real_evidence
Compound:2-methyl-p-cresol,Compound,2-methyl-p-cresol,SKiD,real_evidence
Compound:vanillylamine,Compound,vanillylamine,SKiD,real_evidence
Compound:4-ethylguaiacol,Compound,4-ethylguaiacol,SKiD,real_evidence
Compound:glycerol,Compound,glycerol,SKiD,real_evidence
Compound:D-mannitol,Compound,D-mannitol,SKiD,real_evidence
Compound:D-sorbitol,Compound,D-sorbitol,SKiD,real_evidence
"Compound:(R)-1-phenyl-1,2-ethanediol",Compound,"(R)-1-phenyl-1,2-ethanediol",SKiD,real_evidence
Compound:xylitol,Compound,xylitol,SKiD,real_evidence
"Compound:1-phenyl-1,2-ethanediol",Compound,"1-phenyl-1,2-ethanediol",SKiD,real_evidence
"Compound:(S)-1-phenyl-1,2-ethanediol",Compound,"(S)-1-phenyl-1,2-ethanediol",SKiD,real_evidence
Compound:(S)-Mandelate,Compound,(S)-Mandelate,SKiD,real_evidence
Compound:4-anisaldehyde,Compound,4-anisaldehyde,SKiD,real_evidence
"Compound:2,5-diformylfuran",Compound,"2,5-diformylfuran",SKiD,real_evidence
Compound:cholesterol,Compound,cholesterol,SKiD,real_evidence
Compound:anisyl_alcohol,Compound,anisyl alcohol,SKiD,real_evidence
Compound:5-hydroxymethylfurfural,Compound,5-hydroxymethylfurfural,SKiD,real_evidence
Compound:veratryl_alcohol,Compound,veratryl alcohol,SKiD,real_evidence
Compound:cinnamyl_alcohol,Compound,cinnamyl alcohol,SKiD,real_evidence
"Compound:2-methylene-1,3-propanediol",Compound,"2-methylene-1,3-propanediol",SKiD,real_evidence
Compound:maltose,Compound,maltose,SKiD,real_evidence
Compound:allose,Compound,allose,SKiD,real_evidence
Compound:3-O-methyl-D-glucose,Compound,3-O-methyl-D-glucose,SKiD,real_evidence
Compound:lactose,Compound,lactose,SKiD,real_evidence
"Compound:2,6-dichloroindophenol",Compound,"2,6-dichloroindophenol",SKiD,real_evidence
Compound:O2,Compound,O2,SKiD,real_evidence
"Compound:2,6-dichlorophenol_indophenol",Compound,"2,6-dichlorophenol indophenol",SKiD,real_evidence
Compound:ferricenium_ion,Compound,ferricenium ion,SKiD,real_evidence
Compound:ferrocenium_ion,Compound,ferrocenium ion,SKiD,real_evidence
Compound:L-arabinose,Compound,L-arabinose,SKiD,real_evidence
"Compound:1,4-benzoquinone",Compound,"1,4-benzoquinone",SKiD,real_evidence
"Compound:2,6-dichlorophenolindophenol",Compound,"2,6-dichlorophenolindophenol",SKiD,real_evidence
Compound:D-mannose,Compound,D-mannose,SKiD,real_evidence
Compound:D-allose,Compound,D-allose,SKiD,real_evidence
Compound:maltotriose,Compound,maltotriose,SKiD,real_evidence
Compound:L-sorbose,Compound,L-sorbose,SKiD,real_evidence
Compound:methyl-alpha-D-glucopyranoside,Compound,methyl-alpha-D-glucopyranoside,SKiD,real_evidence
"Compound:2,2'-azino-bis[3-ethylbenzothiazoline]-6-sulfonic_acid",Compound,"2,2'-azino-bis[3-ethylbenzothiazoline]-6-sulfonic acid",SKiD,real_evidence
Compound:D-fructose,Compound,D-fructose,SKiD,real_evidence
Compound:D-sorbose,Compound,D-sorbose,SKiD,real_evidence
Compound:xylobiose,Compound,xylobiose,SKiD,real_evidence
Compound:D-maltose,Compound,D-maltose,SKiD,real_evidence
"Compound:2-chloro-1,4-benzoquinone",Compound,"2-chloro-1,4-benzoquinone",SKiD,real_evidence
Compound:2-Hydroxyoctanoate,Compound,2-Hydroxyoctanoate,SKiD,real_evidence
Compound:ethyl-(S)-mandelate,Compound,ethyl-(S)-mandelate,SKiD,real_evidence
Compound:Mandelate,Compound,Mandelate,SKiD,real_evidence
Compound:methyl-(S)-mandelate,Compound,methyl-(S)-mandelate,SKiD,real_evidence
Compound:3-indolelactate,Compound,3-indolelactate,SKiD,real_evidence
Compound:2-deoxy-scyllo-inosamine,Compound,2-deoxy-scyllo-inosamine,SKiD,real_evidence
Compound:S-adenosyl-L-methionine,Compound,S-adenosyl-L-methionine,SKiD,real_evidence
"Compound:2,2'-azinobis(3-ethylbenzothiazoline-6-sulfonic_acid)",Compound,"2,2'-azinobis(3-ethylbenzothiazoline-6-sulfonic acid)",SKiD,real_evidence
"Compound:2,6-dimethoxyphenol",Compound,"2,6-dimethoxyphenol",SKiD,real_evidence
Compound:equiline,Compound,equiline,SKiD,real_evidence
Compound:phosphatidylcholine_hydroperoxide,Compound,phosphatidylcholine hydroperoxide,SKiD,real_evidence
Compound:tert-butyl_hydroperoxide,Compound,tert-butyl hydroperoxide,SKiD,real_evidence
Compound:H2O2,Compound,H2O2,SKiD,real_evidence
Compound:Mn2+,Compound,Mn2+,SKiD,real_evidence
Compound:methoxyhydroquinone,Compound,methoxyhydroquinone,SKiD,real_evidence
Compound:guaiacol,Compound,guaiacol,SKiD,real_evidence
Compound:catechol,Compound,catechol,SKiD,real_evidence
Compound:Reactive_Black_5,Compound,Reactive Black 5,SKiD,real_evidence
"Compound:2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic_acid)",Compound,"2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic acid)",SKiD,real_evidence
Compound:Reactive_Blue_19,Compound,Reactive Blue 19,SKiD,real_evidence
Compound:veratrylglycerol-beta-guaiacyl_ether,Compound,veratrylglycerol-beta-guaiacyl ether,SKiD,real_evidence
Compound:Reactive_Blue_5,Compound,Reactive Blue 5,SKiD,real_evidence
Compound:pyrogallol,Compound,pyrogallol,SKiD,real_evidence
Compound:Reactive_Blue_4,Compound,Reactive Blue 4,SKiD,real_evidence
Compound:Lipoamide,Compound,Lipoamide,SKiD,real_evidence
"Compound:2,4,6-Trichlorophenol",Compound,"2,4,6-Trichlorophenol",SKiD,real_evidence
"Compound:2,4,6-tribromophenol",Compound,"2,4,6-tribromophenol",SKiD,real_evidence
"Compound:2,2'-azinobis(3-ethylbenzthiazoline-6-sulfonic_acid)",Compound,"2,2'-azinobis(3-ethylbenzthiazoline-6-sulfonic acid)",SKiD,real_evidence
"Compound:5-nitro-1,3-benzodioxole",Compound,"5-nitro-1,3-benzodioxole",SKiD,real_evidence
"Compound:3,4-dimethoxybenzyl_alcohol",Compound,"3,4-dimethoxybenzyl alcohol",SKiD,real_evidence
Compound:indole,Compound,indole,SKiD,real_evidence
Compound:Benzene,Compound,Benzene,SKiD,real_evidence
Compound:isophorone,Compound,isophorone,SKiD,real_evidence
Compound:Cyclohexane,Compound,Cyclohexane,SKiD,real_evidence
Compound:4-hydroxy-trans-stilbene,Compound,4-hydroxy-trans-stilbene,SKiD,real_evidence
Compound:trans-stilbene,Compound,trans-stilbene,SKiD,real_evidence
"Compound:5,10-methenyltetrahydromethanopterin",Compound,"5,10-methenyltetrahydromethanopterin",SKiD,real_evidence
"Compound:5,10-methylenetetrahydromethanopterin",Compound,"5,10-methylenetetrahydromethanopterin",SKiD,real_evidence
Compound:protocatechuate,Compound,protocatechuate,SKiD,real_evidence
Compound:Hydroxyquinol,Compound,Hydroxyquinol,SKiD,real_evidence
"Compound:2,3-Dihydroxybenzoic_acid",Compound,"2,3-Dihydroxybenzoic acid",SKiD,real_evidence
Compound:3-chlorocatechol,Compound,3-chlorocatechol,SKiD,real_evidence
Compound:4-Chlorocatechol,Compound,4-Chlorocatechol,SKiD,real_evidence
