compound_id,compound_name,smiles,source_resource,source_detail,evidence_class,compound_name_canonical,mw,logp,tpsa,hbd,hba,hazard_proxy,persistence_proxy,availability_score,compound_priority_class,compound_exclusion_reason,natural_product_evidence_score,known_inhibitor_similarity_score,functional_group_inhibition_score,transition_state_mimic_score,active_site_compatibility_score,delivery_plausibility_score,solvent_penalty,reactive_aldehyde_penalty,generic_assay_penalty,intervention_suitability_score,phytochemical_class,phytochemical_class_score,functional_group_hits,compound_rule_evidence_class
D-luciferin,D-luciferin,C1C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)O)C(=O)O,SKiD_substrates,EC=1.13.12.7;site=Substrate_only,real_evidence,d-luciferin,280.33000000000004,1.9485000000000001,82.78,2.0,6.0,0.4771708333333334,0.5116366666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2653626846153846,0.9536268461538462,0.0,0.0,0.15,0.15257125128205126,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Cyclobutanone,Cyclobutanone,C1(CCC1)=O,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,cyclobutanone,70.091,0.7394000000000001,17.07,0.0,1.0,0.15083416666666666,0.16996066666666668,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17780346230769228,0.603034623076923,0.0,0.0,0.15,0.15250650897435897,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-xylose,D-xylose,O=C[C@H](O)[C@@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,d-xylose,150.12999999999997,-2.7397000000000005,97.99000000000001,4.0,5.0,0.4675708333333334,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22285127076923072,0.5285127076923075,0.0,0.0,0.15,0.15214277076923075,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-arabinose,D-arabinose,O=C[C@@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,d-arabinose,150.12999999999997,-2.7397000000000005,97.99000000000001,4.0,5.0,0.4675708333333334,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22285127076923072,0.5285127076923075,0.0,0.0,0.15,0.15214277076923075,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-arabinose,L-arabinose,O=C[C@H](O)[C@@H](O)[C@@H](O)CO,SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,l-arabinose,150.12999999999997,-2.7397000000000005,97.99000000000001,4.0,5.0,0.4675708333333334,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22285127076923072,0.5285127076923075,0.0,0.0,0.15,0.15214277076923075,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
trans-2-buten-1-al,trans-2-buten-1-al,C(\C=C\C)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,trans-2-buten-1-al,70.091,0.7614,17.07,0.0,1.0,0.15358416666666666,0.1736273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1779530623076923,0.6045306230769231,0.0,0.0,0.15,0.15203277564102563,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"(R)-1-phenyl-1,2-ethanediol","(R)-1-phenyl-1,2-ethanediol",C1(=CC=CC=C1)[C@H](CO)O,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,r -1-phenyl-1 2-ethanediol,138.166,0.7122999999999999,40.46,2.0,2.0,0.20417583333333333,0.2108273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18662604769230767,0.6912604769230769,0.0,0.0,0.15,0.15165876102564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"1-phenyl-1,2-ethanediol","1-phenyl-1,2-ethanediol",C1(=CC=CC=C1)C(CO)O,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,1-phenyl-1 2-ethanediol,138.166,0.7122999999999999,40.46,2.0,2.0,0.20417583333333333,0.2108273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18662604769230767,0.6912604769230769,0.0,0.0,0.15,0.15165876102564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"(S)-1-phenyl-1,2-ethanediol","(S)-1-phenyl-1,2-ethanediol",C1(=CC=CC=C1)[C@@H](CO)O,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,s -1-phenyl-1 2-ethanediol,138.166,0.7122999999999999,40.46,2.0,2.0,0.20417583333333333,0.2108273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18662604769230767,0.6912604769230769,0.0,0.0,0.15,0.15165876102564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-oxoadipate,2-oxoadipate,O=C(C(=O)[O-])CCCC(=O)[O-],SKiD_substrates,EC=1.13.11.93;site=Substrate_only,real_evidence,2-oxoadipate,158.109,-2.774399999999999,97.33000000000001,0.0,5.0,0.47855749999999986,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22335876846153846,0.5335876846153846,0.0,0.0,0.15,0.15133186846153845,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Tropine,Tropine,CN1C2CCC1CC(C2)O,SKiD_substrates,EC=1.1.1.206;site=Cofactor_only,real_evidence,tropine,141.214,0.6038999999999999,23.47,1.0,2.0,0.19316583333333331,0.19479266666666664,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1835866123076923,0.6608661230769232,0.0,0.0,0.15,0.151223298974359,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"2,4,6-tribromophenol","2,4,6-tribromophenol",BrC1=C(C(=CC(=C1)Br)Br)O,SKiD_substrates,EC=1.11.1.7;site=Substrate+Cofactor,real_evidence,2 4 6-tribromophenol,330.801,3.679700000000001,20.23,1.0,1.0,0.7356300000000001,0.8338173333333335,0.55,oxidative_stress_inducer_candidate,low_intervention_suitability_score,0.46,0.15,0.42000000000000004,0.1,0.2892401515384615,0.7724015153846153,0.0,0.0,0.15,0.1508591648717948,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
ethyl 2-methylacetoacetate,ethyl 2-methylacetoacetate,CC(C(=O)OCC)C(=O)C,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,ethyl 2-methylacetoacetate,144.17,0.7746000000000001,43.370000000000005,0.0,3.0,0.21696666666666667,0.22521333333333335,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18797112615384615,0.7047112615384615,0.0,0.0,0.15,0.1503180594871795,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Isobutyraldehyde,Isobutyraldehyde,C(C(C)C)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,isobutyraldehyde,72.10699999999999,0.8412999999999999,17.07,0.0,1.0,0.16525166666666663,0.18828799999999998,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17865921307692306,0.6115921307692307,0.0,0.0,0.15,0.15016597307692306,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
isatin,isatin,N1C(=O)C(=O)C2=CC=CC=C12,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,isatin,147.13299999999998,0.8214000000000001,46.17,1.0,2.0,0.22528583333333335,0.23498866666666668,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1889486853846154,0.714486853846154,0.0,0.0,0.15,0.14951529205128206,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
ethyl 4-chloro-3-oxobutanoate,ethyl 4-chloro-3-oxobutanoate,ClCC(CC(=O)OCC)=O,SKiD_substrates,EC=1.1.1.184;site=Cofactor_only,real_evidence,ethyl 4-chloro-3-oxobutanoate,164.58799999999997,0.7475,43.370000000000005,0.0,3.0,0.23059416666666666,0.23430866666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1894359923076923,0.7193599230769231,0.0,0.0,0.15,0.14941999897435898,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
glycerate,glycerate,C(C(O)CO)(=O)[O-],SKiD_substrates,EC=1.1.3.2;site=Substrate_only,real_evidence,glycerate,105.06899999999999,-2.9105000000000003,80.59,2.0,4.0,0.45137000000000005,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21783728846153844,0.4783728846153845,0.0,0.0,0.15,0.14907288846153843,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
minocycline,minocycline,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,SKiD_substrates,EC=1.14.13.231;site=Substrate+Cofactor,real_evidence,minocycline,457.4830000000002,0.030000000000001803,164.63,5.0,9.0,0.3849858333333337,0.3099886666666671,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.23430510384615383,0.6430510384615384,0.0,0.0,0.15,0.14870771051282045,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Vanillyl alcohol,Vanillyl alcohol,C(C1=CC(OC)=C(O)C=C1)O,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,vanillyl alcohol,154.165,0.8930999999999998,49.69,2.0,3.0,0.2401083333333333,0.2516266666666666,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1905322146153846,0.730322146153846,0.0,0.0,0.15,0.14798908128205127,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"7,8-dihydroneopterin","7,8-dihydroneopterin",C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(CO)O)O,SKiD_substrates,EC=1.13.11.81;site=Substrate_only,real_evidence,7 8-dihydroneopterin,255.234,-2.4357999999999995,156.85,6.0,8.0,0.5171699999999999,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22457796,0.5457796,0.0,0.0,0.15,0.14791756,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
xylitol,xylitol,C([C@H](O)[C@@H](O)[C@H](O)CO)O,SKiD_substrates,EC=1.1.3.41;site=Substrate+Cofactor,real_evidence,xylitol,152.146,-2.9463,101.15,5.0,5.0,0.49507583333333327,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22113522153846152,0.5113522153846153,0.0,0.0,0.15,0.14712612153846152,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Butyraldehyde,Butyraldehyde,C(CCC)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,butyraldehyde,72.107,0.9854,17.07,0.0,1.0,0.18326416666666667,0.21230466666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17963909307692305,0.6213909307692307,0.0,0.0,0.15,0.14706301974358973,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
2-butanone,2-butanone,CC(CC)=O,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,2-butanone,72.107,0.9854,17.07,0.0,1.0,0.18326416666666667,0.21230466666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17963909307692305,0.6213909307692307,0.0,0.0,0.15,0.14706301974358973,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
methyl-(S)-mandelate,methyl-(S)-mandelate,COC([C@@H](O)C1=CC=CC=C1)=O,SKiD_substrates,EC=1.1.99.31;site=Substrate+Cofactor,real_evidence,methyl- s -mandelate,166.176,0.893,46.53,1.0,3.0,0.250105,0.25961733333333337,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19102765384615383,0.7352765384615385,0.0,0.0,0.15,0.14664566717948718,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
tropinone,tropinone,CN1C2CCC1CC(=O)C2,SKiD_substrates,EC=1.1.1.206;site=Cofactor_only,real_evidence,tropinone,139.19799999999998,0.8120999999999999,20.310000000000002,0.0,2.0,0.21751083333333332,0.22814866666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18436554153846152,0.6686554153846154,0.0,0.0,0.15,0.1464123482051282,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-oxoglutarate,2-oxoglutarate,O=C(C(=O)[O-])CCC(=O)[O-],SKiD_substrates,EC=1.1.1.42;site=Substrate+Cofactor,real_evidence,2-oxoglutarate,144.082,-3.1644999999999994,97.33000000000001,0.0,5.0,0.5156308333333333,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.22069173846153844,0.5069173846153846,0.0,0.0,0.15,0.14421603846153846,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"1,2-indanedione","1,2-indanedione",C1(C(CC2=CC=CC=C12)=O)=O,SKiD_substrates,EC=1.1.1.422;site=Substrate_only,real_evidence,1 2-indanedione,146.14499999999998,0.9944999999999999,34.14,0.0,2.0,0.24609999999999999,0.26317999999999997,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1882414653846154,0.7074146538461538,0.0,0.0,0.15,0.14405506538461538,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
cortisol,cortisol,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,SKiD_substrates,EC=1.1.1.149;site=Substrate_only,real_evidence,cortisol,362.46600000000007,1.7815999999999996,94.83000000000001,3.0,5.0,0.5247550000000001,0.5385773333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2643604338461538,0.9436043384615385,0.0,0.0,0.15,0.14370364717948717,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5beta-androstan-17alpha-ol-3-one,5beta-androstan-17alpha-ol-3-one,C[C@]12[C@H]3CC[C@@]4([C@@H](CC[C@H]4[C@@H]3CC[C@@H]2CC(CC1)=O)O,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5beta-androstan-17alpha-ol-3-one,,,,,,0.5,0.5333333333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.26048461538461537,0.9048461538461539,0.0,0.0,0.15,0.14321794871794874,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Cyclopentanone,Cyclopentanone,C1(CCCC1)=O,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,cyclopentanone,84.118,1.1295,17.07,0.0,1.0,0.21128583333333334,0.24432866666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1815890923076923,0.640890923076923,0.0,0.0,0.15,0.143088498974359,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
4-hydroxyphenylpyruvate,4-hydroxyphenylpyruvate,OC1=CC=C(C=C1)CC(C(=O)[O-])=O,SKiD_substrates,EC=1.13.11.27;site=Substrate_only,real_evidence,4-hydroxyphenylpyruvate,179.15099999999998,-0.7463000000000002,77.43,1.0,4.0,0.24258000000000002,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.42000000000000004,0.25,0.3325633946153846,0.6806339461538461,0.0,0.0,0.75,0.1430537946153846,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
(R)-2-pentanol,(R)-2-pentanol,C[C@H](CCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,r -2-pentanol,88.14999999999999,1.1673,20.23,1.0,1.0,0.21937083333333332,0.25331666666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18264579384615384,0.6514579384615384,0.0,0.0,0.15,0.14245596051282053,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-Pentanol,3-Pentanol,CCC(CC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,3-pentanol,88.14999999999999,1.1673,20.23,1.0,1.0,0.21937083333333332,0.25331666666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18264579384615384,0.6514579384615384,0.0,0.0,0.15,0.14245596051282053,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(S)-2-pentanol,(S)-2-pentanol,C[C@@H](CCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,s -2-pentanol,88.14999999999999,1.1673,20.23,1.0,1.0,0.21937083333333332,0.25331666666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18264579384615384,0.6514579384615384,0.0,0.0,0.15,0.14245596051282053,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-Pentanol,2-Pentanol,CC(CCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-pentanol,88.14999999999999,1.1673,20.23,1.0,1.0,0.21937083333333332,0.25331666666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18264579384615384,0.6514579384615384,0.0,0.0,0.15,0.14245596051282053,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Pentanol,1-Pentanol,C(CCCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,1-pentanol,88.14999999999999,1.1689,20.23,1.0,1.0,0.21957083333333333,0.2535833333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18265667384615386,0.6515667384615385,0.0,0.0,0.15,0.14242150717948718,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
tert-butyl hydroperoxide,tert-butyl hydroperoxide,C(C)(C)(C)OO,SKiD_substrates,EC=1.11.1.12;site=Substrate_only,real_evidence,tert-butyl hydroperoxide,90.12199999999999,1.2745,29.46,1.0,2.0,0.23441416666666665,0.272498,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18491853076923076,0.6741853076923077,0.0,0.0,0.15,0.14138899076923078,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-amino-p-cresol,2-amino-p-cresol,NC1=CC(=CC=C1O)C,SKiD_substrates,EC=1.1.3.38;site=Substrate+Cofactor,real_evidence,2-amino-p-cresol,123.15499999999997,1.2828199999999998,46.25,2.0,2.0,0.2629816666666666,0.29590666666666665,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19016165676923077,0.7266165676923078,0.0,0.0,0.15,0.14133132343589747,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
bicyclo[3.2.0]hept-2-en-6-one,bicyclo[3.2.0]hept-2-en-6-one,C12C=CCC2C(C1)=O,SKiD_substrates,EC=1.14.13.22;site=Substrate+Cofactor,real_evidence,bicyclo 3 2 0 hept-2-en-6-one,108.13999999999999,1.1515,17.07,0.0,1.0,0.23405416666666665,0.26400999999999997,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18367893076923075,0.6617893076923077,0.0,0.0,0.15,0.14087163076923076,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
benzyl alcohol,benzyl alcohol,C(C1=CC=CC=C1)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,benzyl alcohol,108.13999999999997,1.1788999999999998,20.23,1.0,1.0,0.23747916666666663,0.26857666666666663,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18433925076923074,0.6683925076923076,0.0,0.0,0.15,0.14075561743589743,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(S)-ureidoglycolate,(S)-ureidoglycolate,N(C(=O)N)[C@H](C(=O)[O-])O,SKiD_substrates,EC=1.1.1.350;site=Substrate_only,real_evidence,s -ureidoglycolate,133.083,-3.2769999999999997,115.48,3.0,4.0,0.5205274999999999,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.21708085769230767,0.470808576923077,0.0,0.0,0.15,0.14001755769230773,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
4-methoxybenzyl alcohol,4-methoxybenzyl alcohol,COC1=CC=C(CO)C=C1,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,4-methoxybenzyl alcohol,138.166,1.1874999999999998,29.46,1.0,2.0,0.2635758333333333,0.2900273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18820740769230768,0.7070740769230768,0.0,0.0,0.15,0.13977612102564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
anisyl alcohol,anisyl alcohol,C(C1=CC=C(C=C1)OC)O,SKiD_substrates,EC=1.1.3.7;site=Substrate+Cofactor,real_evidence,anisyl alcohol,138.166,1.1874999999999998,29.46,1.0,2.0,0.2635758333333333,0.2900273333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18820740769230768,0.7070740769230768,0.0,0.0,0.15,0.13977612102564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
veratryl alcohol,veratryl alcohol,C(C1=CC(OC)=C(OC)C=C1)O,SKiD_substrates,EC=1.1.3.7;site=Substrate+Cofactor,real_evidence,veratryl alcohol,168.192,1.1961,38.69,1.0,3.0,0.2896725,0.31147800000000003,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1920755646153846,0.7457556461538462,0.0,0.0,0.15,0.13879662461538458,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Cyclohexanol,Cyclohexanol,C1(CCCCC1)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,cyclohexanol,100.161,1.3114,20.23,1.0,1.0,0.2473925,0.2853406666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1845957930769231,0.6709579307692308,0.0,0.0,0.15,0.13848143974358978,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
tert-butyl acetoacetate,tert-butyl acetoacetate,C(CC(=O)C)(=O)OC(C)(C)C,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,tert-butyl acetoacetate,158.19699999999997,1.3072,43.370000000000005,0.0,3.0,0.29523083333333333,0.3233313333333333,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19272575615384613,0.7522575615384615,0.0,0.0,0.15,0.13783154948717946,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
